"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",2.0525179,-0.54215106,1.3634424,-0.34381205,1.4183562,1.5570644,-1.605267,1.3695789,-1.4869948,0.58418316,-0.42716764,1.1872678,1.3172833,-0.60668823,1.3825509,-0.37669099,0.70322428,0.11603173,0.36148202,1.2965866,0.14581008,1.4011643,-0.58029947,0.65754998,-0.48162178,0.36438001,2.3880597,0.28430978,0.37721218,1.2849445,0.15126633,0.31125273,1.3973674,-0.82146893,-0.63207755,-0.5326399,1.5817544,1.6102033,-0.70182395,1.0362489,-0.57782867,-0.71402545,-1.2441574,0.89144504,-1.443923,-0.54449219,2.3791578,0.47145272,1.260519,-0.59149306,1.2133778,0.44624423,1.1546718,0.3463217,0.15278729,1.5404133,-0.50948316,0.29748545,-0.89889923,0.53341409,0.3905502,-1.5882462,-0.40992128,1.5248741,0.45192519,1.515916,1.2427916,0.38165737,-1.4278724,1.0926479,1.1167596,1.9380021,0.23040738,0.20738584,1.2358169,0.24371266,1.2871083,0.11626833,-0.56397397,0.26729004,0.32252199,1.1778468,-0.99064928,0.34168754,1.3852136,0.090665782,0.49772381,0.48049244,2.0581785,-0.64591143,1.3194998,0.1523363,0.35020254,-0.80038168,-0.56301764,-0.61566122,1.3688749,0.35788165,1.2290817,0.34354037,-0.57828045,0.39162693,1.5740333,-0.74469282,-0.63775456,-0.47814175,2.29704,-0.44102462,1.0725941,-0.55562873,1.19702,-0.51911795,1.3538027,0.51911352,1.4399119,1.5834034,0.44225831,1.1924775,-0.7215995,0.61054477,0.31414767,1.293071,1.437501,-0.56860574,0.18031846,1.258761,0.69814987,0.34815995,-0.1361737,0.32963514,1.5895721,1.4877698,0.2399496,0.61051024,0.82148443,0.40512476,1.3113527,2.0592602,-1.3691012,0.54515794,-0.83017082,0.18588624,0.13039187,0.32121622,1.0566271,0.13544206,0.4915899,0.097981964,1.3556541,0.3789482,-0.61544419,-0.37521063,0.15907826,0.62564177,0.36388394,1.417116,0.52031172,0.41458671,1.2755382,-0.71905574,-0.71942682,-0.49052381,0.37993468,0.142698,0.33817323,0.90313281,0.49532823,-0.38975732,0.52202352,0.19530235,-0.59046481,0.99348832,1.1064476,0.20059693,-0.79341483,0.37642117,0.33218522,2.2735475,0.40550009,2.2877878,0.5150824,0.29383246,1.060013,1.3029073,0.11470667,0.24865331,0.12337614,0.38705219,1.2273437,0.30780033,0.11098798,-0.44437461,2.0371587,0.27779349,2.0553764,-0.76140509,1.1566869,0.34026706,0.50978832,0.41984615
"12",-1.0493386,-0.63736516,3.119145,0.094841079,1.5715732,-0.12879313,1.4615665,-1.3854652,1.4333501,0.33731284,2.0278716,1.7167666,1.2927617,1.4868695,-1.0279715,2.32203,0.033684819,1.0414313,1.7035055,0.98024144,0.20759871,0.37033542,0.21828263,0.14948016,1.048283,0.43509965,0.7398584,1.4865934,0.9785755,-0.43700495,0.71732458,-0.013318016,0.32537522,1.3505376,0.15997135,-0.5499604,2.8434957,-0.016392501,-0.876813,-1.9211582,-0.12992673,1.125673,-0.46455291,0.78930056,-0.39398363,-1.6017371,0.84632755,0.70943948,-0.026917405,1.4395189,1.5083744,0.73058,-0.031220296,2.7560599,-0.078051188,-0.71853078,1.4938757,-1.3735363,0.40937,1.0011175,0.31989785,0.55911213,1.4963327,0.36740868,-0.84062884,0.88371161,2.6226713,-0.13618938,-1.9634116,-2.5411961,0.21863819,1.6781001,-1.3772403,0.34353005,1.4332497,0.61263591,2.851392,0.44891762,0.15050087,2.5555101,2.1039255,-0.34011602,-0.14830178,-1.0341563,-0.26638728,0.5918527,0.84936429,-0.2109514,0.39486098,1.1627044,0.2235526,1.4247145,-0.157328,0.63716732,0.86639247,1.6067443,-0.1507605,1.2315934,-1.1580724,-0.97058272,0.43827819,2.4750925,2.4258684,0.64533761,-0.56176153,0.52159441,0.44624994,1.4640319,-0.9711577,1.9750039,2.509038,1.407908,1.3093606,1.5820547,0.60063734,-0.89975829,-0.023511801,-0.47459914,0.4161747,2.2014875,-0.10955473,-0.54756248,0.24117025,0.10692715,-2.0419422,-0.566382,-0.54031497,0.15743565,0.093072794,0.062323149,0.16368439,0.26170128,-0.85039788,-1.2800142,3.0442417,2.3200105,1.4847369,-1.9700146,2.3850042,-0.076230209,0.9032177,-0.15400587,-1.0184707,-0.47663854,-2.1661963,0.97699653,-0.50098986,-0.84142084,1.8986689,3.187105,1.7707359,1.4583032,0.94186446,1.1372136,1.4559177,0.67176201,0.73798725,0.72629102,1.1670054,1.6251374,0.73514652,0.29991343,0.40741636,-1.1581009,0.65097962,-0.72860577,-1.2957325,0.60443537,-1.4256399,-0.077131982,0.060721951,-1.2809886,-0.20886973,2.7298015,-0.040084249,-0.45879125,3.2200431,1.3394432,0.58162279,-0.49448655,-0.96646607,2.2826026,0.62563894,-1.1145146,0.092357681,-0.8405616,0.73715227,0.72577005,1.9990252,0.95086956,-0.61631082,1.3005492,0.82925045,0.88777718,0.56629787,-0.085015907,-1.4144654,-0.51759304,-0.56073805,1.5675942
"13",1.9691425,1.9625657,2.8338136,3.0317076,2.009496,0.86734293,0.85095837,2.9740854,0.93662617,3.0842359,2.2047409,2.0691853,2.0178878,3.1566826,1.0016072,2.0009529,3.0342762,1.9765375,0.93945221,0.98085778,3.1020221,1.1333834,1.9590145,2.0474835,3.0648012,2.1336621,1.986634,1.0696102,1.9145791,1.9582853,0.88529707,1.0185143,2.0193157,1.0189668,2.9560141,1.9535782,0.99127831,0.75421131,2.0089912,1.8242742,0.93804851,1.9255855,2.0801991,2.0444242,3.0859137,0.87969086,1.8785103,2.0854465,2.9483175,0.83934667,2.1082722,2.058471,2.1645144,3.0989729,0.9051763,0.9224948,1.9456661,0.98753131,1.8818807,1.9992032,2.0461383,0.99194495,2.0010602,3.0373715,2.9953265,1.9181806,2.0139001,3.0746283,2.0022085,1.9861406,0.93337079,1.0557019,3.2467982,2.0305105,1.1073144,2.8157593,2.681601,2.9785484,1.9930988,1.9804978,2.9145588,3.010241,1.9338806,0.95067046,1.9038125,0.89689122,2.1391062,1.8109532,3.0825533,0.91025548,3.1519578,0.92217455,2.1273398,0.89223436,2.0794705,1.1682795,2.2016088,1.834633,3.0461241,0.94910962,2.1587124,2.0897932,0.95561544,2.1685379,2.1563181,2.9526216,1.9414895,2.9394744,2.0903384,1.0931233,3.0519624,1.9201826,2.137403,2.0784715,3.0458883,1.1794134,2.075614,1.0714686,2.8652311,3.120459,2.1473859,1.8451701,2.0342125,1.9967437,1.0175613,2.1112355,1.9321535,2.8551222,2.0619167,1.0386067,3.1505811,1.9288671,0.92045275,3.1718742,2.9476516,2.0175235,1.0367731,2.0362642,2.0755766,2.9565871,1.8010896,0.94501376,2.9846222,1.9187435,2.0257911,2.1225687,2.0037549,2.1334424,1.0081334,3.031653,1.9245597,2.0153787,1.1668355,0.91174082,1.047153,1.9903599,0.89115472,3.059286,2.9216669,1.986736,3.0611884,2.8387977,2.0218418,3.0017142,1.9641891,2.1952955,2.0281633,1.1646917,3.0123852,2.1889477,1.2561908,1.8609889,0.95447957,1.0385149,0.98243365,2.9010424,1.9634969,3.032126,3.0972175,2.0742575,1.9930531,1.9574303,1.9038189,1.8541058,2.0831835,1.8773761,1.9621758,0.95067318,1.9810378,2.0418161,1.9869104,2.9995351,3.035721,2.0696294,0.87358669,1.178529,0.95713491,2.0550883,2.9562812,1.0881468
"14",3.8233228,5.8776427,3.0568895,4.4566362,6.3818631,5.7089621,5.1144019,6.3557294,5.4966887,5.9999876,4.7745642,4.6114955,5.052321,3.0238097,5.1724222,4.2554017,5.5002112,6.539412,4.2822358,4.9296056,5.8721263,6.1321875,5.6931444,4.9380283,4.905327,4.9487653,4.793649,4.6157543,4.992974,6.0570023,3.9494337,5.0157673,5.685551,4.5749505,6.2144426,6.4413823,5.5029339,6.8903545,4.2876688,6.0218647,5.4774835,5.6585257,6.4408593,4.4309129,7.038601,5.6085082,3.6859834,5.3384848,5.1643071,3.3351635,6.5051922,5.7525717,4.4836423,3.771737,4.4414934,4.9197354,4.8252865,3.8240864,6.8951833,6.0766116,4.7976501,5.3966899,4.3222958,6.9350008,4.416184,3.0443626,3.3658945,3.9219982,5.167126,3.8088587,5.3852306,2.4133112,4.7658765,4.254702,4.0818163,2.5882401,4.9637715,5.782096,3.4669618,6.3700799,4.0627685,3.9572528,5.5121048,4.9087996,6.3132438,4.5499008,5.1312673,4.1664507,5.9343654,4.1100943,7.6157224,4.7349428,4.5089148,3.9260116,6.2339091,5.7045365,4.9245453,4.8495317,3.7870629,3.4175238,5.1378095,2.9079017,6.8710399,4.9203856,4.7136318,4.5289429,4.6075271,4.5377516,5.3229186,3.813183,5.0387845,5.0944492,5.6080927,5.2394061,4.4482221,7.5928485,4.1995091,6.4784893,4.1380525,3.4268391,4.9842227,5.4829134,5.4997296,3.9809015,6.2080826,4.9036698,4.9757604,4.0221841,4.9136991,4.3696825,5.824419,4.0360982,4.1402945,7.1460904,5.3875287,4.7398431,5.8368696,5.0686085,6.4263656,4.6279845,3.9355837,3.9457191,3.0221489,4.4906156,4.2549625,4.9613953,3.3960689,6.0464015,3.3186401,5.0081704,5.0593643,5.8494031,4.6648912,3.0249428,5.5122641,4.361034,3.8826596,4.9368177,4.1554368,7.4475041,4.8438587,4.9356343,6.6458863,5.3569288,5.2534434,5.027396,5.1847445,4.1000056,4.7763411,4.2482838,4.1852112,3.2406346,4.3054263,4.8623995,5.2740626,5.0628971,4.006413,6.0727797,5.0415871,5.4017248,2.8061433,5.2160735,5.5082321,4.9267114,5.0256472,5.5188593,5.8088451,4.4361791,6.810886,5.3554166,5.608474,4.3127544,4.2034806,5.5096926,5.401823,5.2240577,5.6376647,4.8443708,5.129305,7.6163284
"15",3.6260341,2.4827832,4.2455036,4.4310808,3.7026067,1.7451806,3.6428283,4.4920634,3.7000817,3.4325583,3.7161557,3.767792,3.6779762,4.5095475,2.9332876,3.4050149,4.5222215,2.4275293,1.6983801,3.8377449,5.4776088,1.8263065,4.5537914,2.7382702,4.5905093,3.6983325,3.538558,1.7435149,3.6303012,2.7765482,3.6835852,2.9520165,2.7288805,1.8984095,3.2816411,3.5833125,2.8821958,2.6516369,3.5469919,3.5368186,1.8343445,3.6035353,4.6893934,3.5717037,3.6241085,2.6023881,3.6392022,4.839371,5.2590781,3.7162881,3.7834638,3.8257174,2.6472724,4.4539682,2.0149331,3.8316635,2.6472723,2.7535975,2.5423758,2.5140832,3.8105395,1.9525777,3.6470101,5.4607081,5.4310346,2.4897959,3.6795954,3.4451079,4.6987419,3.5305233,3.9280197,2.910504,4.555474,3.6173697,1.7533617,3.3803114,4.1068643,3.3148305,2.6226625,4.4159105,5.4728612,4.5219754,3.5980882,1.8903579,4.4390521,3.6584519,3.6829577,3.3242734,5.2963538,2.753632,5.6605695,1.9231247,2.8236481,3.7556465,2.6580138,2.9212623,3.6929084,4.3494584,4.423891,3.6516688,4.8101204,3.6638587,1.6413452,2.6767591,2.8608418,4.3248529,2.4615303,3.4641719,4.8370027,2.8814934,5.5630349,2.6068992,3.6402795,4.7238964,3.4036289,3.8782461,2.8363911,2.8564893,3.3633577,4.5159919,3.5883019,3.395863,4.5739772,3.7583799,1.8349057,3.8631773,3.5073493,3.1501415,2.5218729,3.0070223,5.6823803,3.641967,1.7345303,4.6684368,5.4026319,3.5991576,3.895642,3.4173108,4.6930751,3.3739445,4.412746,2.7487717,4.4894526,3.5296571,2.6844303,3.8706201,3.6286981,3.8589096,3.7373551,3.4485466,3.4091785,4.610227,3.0623269,3.7861494,2.793675,4.763119,3.6677905,4.3802675,4.0582273,3.5863119,5.4686781,4.347595,4.5395629,3.5621665,4.6728385,3.5578186,2.57255,2.0279913,4.6255853,2.538971,3.1235628,4.3791174,3.6302096,2.8769669,2.8756688,3.2797993,3.4785073,4.329844,4.3729001,4.5541994,3.4291504,2.6838696,2.4207456,3.7798794,2.6853512,3.614238,4.5671111,3.799689,4.7807656,3.6092353,4.6119099,4.5619701,5.5364209,2.6343836,1.7225877,3.8613317,3.7051226,3.8288837,4.4640424,2.9290769
"16",3.7555596,0.62212265,2.0518945,0.51276283,4.1532074,2.4048995,-0.6402062,3.1377553,-0.38452822,2.6027665,1.5921107,2.0190444,4.1860309,1.4472551,3.2071174,2.7289427,3.6460993,2.2616449,1.4214571,4.1550117,3.1418184,4.2319476,1.5968168,3.5031375,1.5295183,2.1992897,3.0043899,2.2377227,2.3741084,3.0353386,3.1873508,2.3115321,3.2369078,0.28476318,1.4593987,1.4652764,3.5135427,2.4177562,0.31755124,4.1025029,2.372866,0.35293768,1.8198073,2.7597769,-0.39003436,2.3668842,5.2670081,3.4320965,3.2299808,2.3265981,2.2441213,3.460802,3.0495554,2.3026908,2.2774591,2.5665914,0.4672372,3.2107185,0.05585746,2.4684288,2.4347681,0.67363335,2.6010784,2.4188913,2.342119,2.4573592,2.0167664,3.4342664,-0.37162289,2.9278349,4.1613683,2.7897217,1.3312826,2.1270103,4.2403539,2.0659733,2.0767449,1.2685737,0.4825439,2.2550139,2.2802027,1.9870465,2.2333927,2.314206,2.1592679,2.1518573,1.4821115,1.5364025,3.8991439,2.2983246,3.1858527,2.2566887,2.1562457,1.2093375,1.6565128,1.3135876,3.3585203,2.2075251,4.1236946,2.1981005,0.39978899,2.2439367,3.5232037,1.3941994,0.39601906,1.5441374,3.1918855,1.7509564,3.9664533,1.624717,2.1351072,1.6385951,2.1572305,3.5464558,3.406291,3.3795401,2.4756841,4.1894226,0.097619469,1.3865802,1.2825886,4.2297277,3.3483511,1.3808785,2.330258,3.0059108,2.7399698,1.3307227,0.94064001,2.2139257,3.4723224,3.3594972,3.1599384,3.4996602,2.9379323,2.5140927,4.2791336,3.8395766,-0.17754307,3.6372597,1.1550307,2.1466922,2.3353564,2.1655441,2.9554023,2.0013249,2.3379111,1.1558621,2.2677411,1.4820038,2.4115146,0.60368464,3.0654516,2.4203761,2.29011,3.2127058,1.4260675,2.3087232,2.0563535,0.48470618,0.32090169,1.5673989,2.4194808,0.99358282,1.165828,2.6881078,2.3732729,1.7066075,3.5886768,2.2102426,0.32029059,1.8246698,2.9435176,2.9891189,1.0881735,1.3819433,2.1845271,4.0090938,1.519703,3.1824927,3.5843012,3.2592922,3.9406081,3.0622788,1.0241869,2.1468561,2.8660344,2.3713189,3.0816916,3.1645641,0.99799438,1.7177916,5.0616511,3.0575921,2.9958605,1.359209,2.1245063,3.2840793,2.5140084,3.3195071
"17",2.5134508,2.7530734,-0.10553234,2.2529038,0.43959942,1.2383269,0.59625476,2.6697174,1.7471935,0.86104196,-1.0814498,1.492136,1.8821261,0.68705542,3.3816917,-0.33175976,2.1230966,1.2323356,0.37942665,2.3558313,0.86106624,1.8156179,0.74236588,0.80703034,2.2540405,1.5868471,1.6484504,0.58535577,1.2235515,1.571266,1.3591353,2.4462341,1.953739,0.85192483,0.97489212,1.8752823,0.046386152,2.2888038,2.1821235,3.3986962,1.3732995,0.92741395,1.5514164,2.459584,2.6022776,2.8752299,1.4482697,0.49304629,2.4504263,0.62299978,0.69209788,1.4221774,1.3154678,-0.85395098,1.2113209,3.0725883,1.6125244,2.6510905,1.8469847,1.153148,1.8527645,2.5719613,0.64393897,0.60729285,3.3322925,2.5507949,0.69106446,2.4541339,4.4804369,4.1234023,2.1874816,0.4314084,2.6437176,0.82748307,0.7137749,1.4344286,0.17804635,1.7528008,2.1444422,0.52938642,-0.062797232,2.4859659,3.5857328,2.4446868,1.3682355,1.5011344,1.3329537,1.4387364,1.7963712,2.1061014,1.8865114,0.629329,2.4115068,1.5831351,1.4719006,1.6635392,1.187892,0.85950398,3.4424527,2.3335782,0.76811948,0.62614502,0.63585981,1.609031,2.8627342,1.5194187,0.60606975,-0.61821024,3.3739535,-1.0438482,0.55878001,1.9320571,0.83424846,1.6542552,1.6055038,3.4340814,3.4593076,1.7423206,1.7147449,0.83309624,1.3003314,1.7454227,1.8887697,1.0146358,3.5000213,1.7936882,2.9199178,3.0334128,1.8626404,2.2739336,0.85443104,1.8653183,2.1972392,2.5514226,-0.07159672,0.70662291,1.5304209,3.3575865,-0.21848099,2.4708813,0.90530506,2.4851988,2.2989202,1.6260415,3.526733,2.350099,1.738765,2.2475961,1.222877,-0.26299799,-0.94719548,0.54046215,0.060360048,1.0366001,0.54617171,1.5634035,2.7044946,2.4180586,-0.32105072,0.46321801,1.5652016,0.88626385,1.5602724,2.5435086,1.5334873,3.0709583,2.6689884,0.46170995,2.6692909,2.4766519,2.1967347,2.5689935,3.5031697,0.44390895,2.4358904,1.4310045,-0.16966052,0.65442688,0.58996723,1.5905505,3.3489293,-0.20107837,1.4421813,2.3475901,3.4494804,3.2550702,2.3501609,1.4059237,-0.081966351,1.2236651,1.8290395,-0.18988265,2.529774,2.3396398,2.6282397,2.3034296,3.632696,2.8486563,1.7299519,0.59620566
"18",3.2647522,1.8085861,3.9338008,2.7401822,2.9677843,2.0105472,1.8577339,1.9518781,1.1604769,2.4088882,2.7135761,2.7031836,2.8686192,1.7993985,3.7982099,2.7643927,2.3593902,0.94738402,2.1604631,1.8317854,2.1256599,4.0590698,1.5826594,2.4397963,1.7506773,2.3261369,3.4417956,1.1162301,2.3073538,1.7696483,1.1326215,1.1352533,2.8552692,1.5099886,2.5760447,1.5408733,3.0364844,3.1813022,2.6125764,3.6549462,1.6398441,0.34241673,0.17869014,2.4628394,1.0131408,1.740083,4.5757019,1.1186947,2.7568493,1.7670311,2.5363022,2.2296449,1.7738591,2.2858458,3.0156531,1.8924607,1.6748563,3.1189461,1.5753311,1.2661855,3.2087064,0.92766173,0.82295702,3.1230873,2.1316217,2.0249958,3.7229521,1.1358599,0.05881799,3.8670646,2.6036938,3.2289735,1.1687968,3.394824,2.8142151,3.1355922,3.5768578,1.9273557,1.5658961,2.4052379,2.0804796,1.6942274,1.4184813,1.2529005,1.6552603,2.140627,1.1978676,2.2466356,4.294243,1.5921045,1.8614552,1.0169827,3.2616016,1.516909,1.5928193,1.5758577,2.8705023,3.2340523,3.7732208,3.2449506,0.69192971,1.2089186,2.918208,1.4879161,2.6526566,1.7454926,3.5143824,2.7025863,1.8501726,1.652902,1.7320348,1.5918687,1.9848924,3.26937,2.9709739,2.9637511,1.2151322,1.7762261,1.637155,2.404511,3.208571,1.670019,2.96261,2.6421706,2.9769194,2.6226723,2.4619682,2.3763864,2.0225537,2.1510537,3.0310919,2.0954439,2.1102334,1.4975374,2.5432284,2.3031971,3.9075285,3.363063,1.2993021,2.3365655,1.5508049,1.0723119,2.1392254,2.3245073,2.646702,2.1494838,2.3852915,1.9852489,2.8172938,1.2343775,0.53630006,2.7750463,1.8094849,1.5496774,1.3212393,3.8085971,3.4651003,2.2277906,3.9429941,1.4326186,1.6250133,1.5926154,2.3384237,2.1149839,3.2987639,3.6027958,2.4481713,2.8886531,2.2789672,3.1376062,2.7881003,2.716008,2.6305295,2.1840727,2.5704969,1.4274347,2.2474546,3.1682689,3.2816222,3.3916696,2.3257235,2.0320612,1.8030507,1.7348021,2.1221032,1.9812848,1.0829453,2.3131159,1.9278323,2.231772,2.1753064,1.8177722,2.3502572,1.2387184,3.2620111,2.6173579,1.7766327,1.3468303,3.2035957,2.2520022
"19",2.5741558,4.6325646,3.331687,4.2800899,5.1736813,5.9308354,2.4084067,4.9898048,4.7477704,5.1371112,4.6029229,4.1007053,4.9189416,3.9021808,5.8429729,4.6371242,5.7061841,3.4182504,4.4872017,3.5888886,4.0352098,4.297996,1.0095706,5.6450725,4.5412941,5.8146283,5.0775838,4.0720122,4.0659457,5.5559122,3.4339184,4.0652649,6.1083269,3.583596,4.1034224,3.5744338,4.803559,4.0276371,4.3414193,4.0078951,2.7320828,4.009266,3.491557,2.9539648,3.4347577,2.6884681,2.6188309,3.6211232,4.7382837,6.8702036,4.633772,4.479228,3.395522,4.815076,5.8472976,4.5648057,1.8543774,3.8104189,3.3255366,3.8081977,5.1152258,4.1741405,3.2790102,3.5634675,4.2311423,5.0234857,2.1545736,5.7190783,3.7796991,3.2169884,4.2081617,3.5632948,3.5762139,4.380439,4.6672643,2.7155391,3.0140247,3.9011209,5.0039209,4.8472371,4.9156664,3.9066423,2.8502509,5.0261775,3.4883482,3.7471982,5.1393795,6.0582318,6.8532819,5.1513637,4.2074159,2.9780008,2.5085428,3.1447782,4.9714432,4.6411817,5.4178011,5.2501801,2.9361553,4.2550977,4.0153309,3.8584433,5.9785045,3.1417957,4.7352269,4.5470208,2.2825976,2.6437448,5.4489599,4.4042501,2.9529793,2.5252081,4.7224905,3.089735,5.8167337,3.5465731,7.0571671,3.1024038,5.014218,5.8508106,3.5545313,3.743156,3.8699869,4.523487,4.2863178,2.9116068,5.0363314,3.8987904,3.4679037,4.4280233,2.2258542,4.9890062,6.246847,5.5767104,3.1914794,3.7554099,3.2221026,3.2172815,3.6158654,4.8763705,3.2034913,5.0693424,2.2521526,3.7692284,3.709499,3.1841968,4.7706977,5.3236666,3.7027003,6.5538974,3.0214906,2.6211459,2.6089965,6.1577183,3.1708268,4.716639,4.2570113,4.6863422,4.843024,4.9759398,3.0766297,4.6819852,4.3616091,4.0833177,4.2720554,5.6215277,2.6671173,3.4390349,3.4849056,4.7051243,3.1610719,5.0704953,3.5650751,1.6646787,3.1712995,4.4389194,3.9463048,4.3853801,5.4556067,3.704592,3.3369273,3.1679477,3.1145431,4.1726596,5.3125521,4.1202983,6.1543242,3.1549738,3.5143908,4.3090941,2.7652218,5.4498086,4.4709317,3.5510017,4.9276025,4.7914085,3.9463321,4.682029,5.6859971,3.3209215
"20",1.8855175,2.0493802,1.9025081,1.1736191,2.9570427,1.9106228,2.1208194,1.0071852,2.9291812,1.9179649,2.0802217,3.1755095,2.264263,0.91456727,2.0483611,2.8926153,1.935727,2.9525179,0.88929947,2.0656981,2.1738871,2.1243875,3.129902,1.9081973,2.013294,2.0738987,2.2332062,3.1286951,2.0622242,2.0185112,1.9461643,2.0941884,3.0460201,2.9929164,2.2343116,2.9830302,3.0074629,2.1617291,2.9035371,0.85098993,2.9794869,1.937466,1.0483834,3.0093739,1.949529,1.8878685,1.132362,1.0835941,1.9015395,1.1033901,2.9749032,3.1253101,1.1235062,1.9430618,0.88266626,1.9465296,2.038381,1.9339781,2.0647194,2.15902,1.9722082,3.0008319,0.77432321,2.0194702,3.0124454,2.1364025,1.1891558,2.1107196,1.9517151,1.8887747,3.0175804,0.95453331,2.0674387,0.88077789,1.9417349,0.97834501,1.9739603,2.1923185,1.09185,3.1618831,2.0793464,2.137622,2.8984198,1.942471,3.0629647,2.9064872,0.90032419,2.131565,1.9177664,1.9184015,2.9831243,1.9374844,3.0677761,2.1470234,2.9488533,1.8279319,2.1487609,1.9228593,1.7546088,0.9692113,2.0176734,1.9121619,1.9079442,1.9879016,2.0386868,0.81498589,1.0207394,1.057441,2.9906125,3.1077089,1.9344852,1.9092887,3.1870757,2.8946059,2.9422563,3.101238,1.0074947,2.9669664,2.0945912,1.1282396,2.0068643,2.9924788,2.8969597,1.9867441,2.9236773,1.8314222,2.1089901,1.954229,2.0035745,3.064941,2.0202932,1.9168389,2.0462006,2.0878364,1.0484631,1.9796576,1.8716293,2.0198914,2.9428549,2.014736,2.0521212,1.9490275,2.0116855,2.9211661,0.95815559,1.9269183,0.88557017,2.044406,2.7828518,1.9829185,2.054242,1.971844,1.1432757,2.0288931,3.0468823,1.0708723,2.15528,2.0547283,2.0148893,3.0605285,1.9751736,1.9454346,2.9378363,2.922465,2.9946113,2.040889,2.0210958,2.0994677,1.9829922,1.9308167,2.176686,2.6436329,3.0061289,1.8344046,0.96502735,2.1512165,2.195853,1.9471344,2.1094774,2.9225269,1.8707937,0.98487871,3.1540298,2.0915257,1.9832678,1.0769708,1.8396259,2.9944432,1.8970123,1.0285001,1.1300439,0.93171243,2.8720693,2.9582455,3.2140988,0.88632766,2.009934,2.1187804,2.0489894,3.0082991
"21",-0.83067923,-2.0923051,-0.28168974,0.68356019,-1.1872509,-1.6842192,-0.80246498,-1.1808709,-0.89819363,-2.9041098,-0.21248001,0.53522335,-1.3396589,0.67163584,-2.5662293,-0.57925618,-3.1332526,1.236098,-0.79364304,-0.093037734,1.2463356,0.43590164,-0.84319147,0.64718004,-0.75982199,-3.3859646,-0.60483006,0.56369344,0.2833517,0.25571478,-2.2710052,-0.9362706,-1.2886358,0.21534269,0.19172079,0.81205028,1.3592944,-0.10256364,-0.41526996,0.59039282,1.436474,-1.7055834,0.56189834,-1.4314475,0.51087434,-0.030906309,1.2467469,-1.667514,-1.9530149,-1.8324967,0.74076018,-0.60796159,0.088120175,-2.1715263,0.39188196,-1.6689112,0.52103172,-0.17150013,0.63340421,-0.69546475,-2.4820155,0.14273781,-0.10563613,0.91464059,-2.5635809,-0.85602505,1.6722628,-0.22712086,-1.2886456,-0.31327729,0.03622231,-0.084413823,0.11028211,-0.49712359,0.83789184,-1.1916981,0.82732179,-0.3511281,-3.8731448,-0.37807481,-1.4401084,-0.9205043,1.3944035,-2.5684378,-1.7378742,-1.2996806,-2.5520164,-0.9767896,-0.51135624,-0.41106683,-0.8765737,-0.78078312,0.11202297,-1.7072307,0.17253842,0.065430398,0.73212262,-1.5272819,0.58204925,0.065100663,-0.17066452,-1.9787985,0.4411772,-0.054247727,-2.1045369,-0.92519609,0.46536812,2.1086691,-3.307937,0.039555047,-0.058669279,-0.50923151,-1.2784639,0.15311891,-0.10111709,-1.087279,-2.1187126,0.39485001,-2.7083323,-0.74839467,0.39293612,0.18934783,-1.3564571,-0.63564025,-0.17462374,-0.71542705,-2.7603117,-1.296037,-2.0477392,-2.500343,-0.080012644,-0.182536,-1.8609314,-1.5996818,-1.6927506,0.15232963,1.3468803,-1.3512637,-0.73830242,-2.1906254,0.27589691,0.1791961,0.92618259,-1.301025,-1.0055527,-0.028801385,-0.5392293,-0.08172732,-0.019497354,-3.1508729,0.14438164,-0.47079183,0.2843695,-2.1318291,-0.5853154,0.45915008,0.03492061,0.39297484,-1.5098818,-0.93573752,-1.3755651,-1.7508583,-1.1259268,-1.4728254,-0.99071143,-0.34747468,-0.052276562,0.087640743,0.35791883,-1.9338456,-0.31449895,-1.8863048,-2.3439412,1.8520227,-0.55854591,-1.7060005,1.1602005,0.079535527,0.25650614,0.016292193,0.3789139,-0.44468367,0.047040228,-0.19272282,-1.5330278,-2.3375319,-1.2655573,-0.92989874,1.557444,-1.8240515,-1.6528392,0.069864398,-1.7055841,-0.061968994,-1.5845025,-0.26759221,-2.7943259,-1.3344977,-0.41250006,0.19963231
